Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Apr 3, 2026 2:00 AM;Apr 3, 2026 3:00 AM;42,633.67;43,295.77;662.10;30,896.00
Apr 3, 2026 3:00 AM;Apr 3, 2026 4:00 AM;42,510.35;42,881.18;370.83;31,268.49
Apr 3, 2026 4:00 AM;Apr 3, 2026 5:00 AM;42,132.09;42,297.21;165.11;31,473.97
Apr 3, 2026 5:00 AM;Apr 3, 2026 6:00 AM;42,174.81;42,333.53;158.72;31,892.06
Apr 3, 2026 6:00 AM;Apr 3, 2026 7:00 AM;42,464.20;42,482.16;17.95;32,454.78
Apr 3, 2026 7:00 AM;Apr 3, 2026 8:00 AM;43,441.20;43,451.50;10.30;31,747.39
Apr 3, 2026 8:00 AM;Apr 3, 2026 9:00 AM;46,160.27;46,203.19;42.92;28,026.01
Apr 3, 2026 9:00 AM;Apr 3, 2026 10:00 AM;48,459.32;48,488.71;29.39;21,433.02
Apr 3, 2026 10:00 AM;Apr 3, 2026 11:00 AM;50,385.37;51,071.15;685.78;12,692.53
Apr 3, 2026 11:00 AM;Apr 3, 2026 12:00 PM;51,975.58;56,069.21;4,093.63;6,265.64
Apr 3, 2026 12:00 PM;Apr 3, 2026 1:00 PM;51,006.56;56,835.80;5,829.24;2,608.10
Apr 3, 2026 1:00 PM;Apr 3, 2026 2:00 PM;48,927.94;54,639.91;5,711.97;456.59
Apr 3, 2026 2:00 PM;Apr 3, 2026 3:00 PM;46,063.68;51,644.55;5,580.88;-1,136.04
Apr 3, 2026 3:00 PM;Apr 3, 2026 4:00 PM;44,531.31;50,148.51;5,617.20;-1,860.80
Apr 3, 2026 4:00 PM;Apr 3, 2026 5:00 PM;44,785.49;50,070.66;5,285.17;-373.73
Apr 3, 2026 5:00 PM;Apr 3, 2026 6:00 PM;46,799.45;49,811.98;3,012.53;5,647.77
Apr 3, 2026 6:00 PM;Apr 3, 2026 7:00 PM;48,813.66;48,941.32;127.65;15,119.08
Apr 3, 2026 7:00 PM;Apr 3, 2026 8:00 PM;48,916.20;48,919.39;3.20;19,755.46
Apr 3, 2026 8:00 PM;Apr 3, 2026 9:00 PM;49,516.78;49,599.16;82.38;16,997.75
Apr 3, 2026 9:00 PM;Apr 3, 2026 10:00 PM;49,075.23;49,486.87;411.63;11,283.41
Apr 3, 2026 10:00 PM;Apr 3, 2026 11:00 PM;47,955.29;48,835.30;880.02;7,454.57
Apr 3, 2026 11:00 PM;Apr 4, 2026 12:00 AM;46,262.73;49,329.44;3,066.72;3,736.95
Apr 4, 2026 12:00 AM;Apr 4, 2026 1:00 AM;44,357.32;47,736.17;3,378.85;-624.92
Apr 4, 2026 1:00 AM;Apr 4, 2026 2:00 AM;42,551.05;46,511.99;3,960.95;-2,883.66
Apr 4, 2026 2:00 AM;Apr 4, 2026 3:00 AM;41,892.62;45,967.82;4,075.20;-3,415.84
Apr 4, 2026 3:00 AM;Apr 4, 2026 4:00 AM;41,424.63;46,356.69;4,932.06;-3,421.85
Apr 4, 2026 4:00 AM;Apr 4, 2026 5:00 AM;41,835.95;46,834.96;4,999.01;-1,803.93
Apr 4, 2026 5:00 AM;Apr 4, 2026 6:00 AM;43,343.74;46,644.29;3,300.56;1,156.04
Apr 4, 2026 6:00 AM;Apr 4, 2026 7:00 AM;44,637.07;46,511.76;1,874.69;4,019.11
Apr 4, 2026 7:00 AM;Apr 4, 2026 8:00 AM;45,689.14;46,834.82;1,145.68;7,640.64
Apr 4, 2026 8:00 AM;Apr 4, 2026 9:00 AM;48,508.16;49,665.39;1,157.22;9,234.94
Apr 4, 2026 9:00 AM;Apr 4, 2026 10:00 AM;50,374.34;52,636.05;2,261.72;8,079.91
Apr 4, 2026 10:00 AM;Apr 4, 2026 11:00 AM;51,032.62;54,781.39;3,748.77;4,470.39
Apr 4, 2026 11:00 AM;Apr 4, 2026 12:00 PM;52,881.70;57,483.91;4,602.22;4,431.31
Apr 4, 2026 12:00 PM;Apr 4, 2026 1:00 PM;52,305.99;56,931.77;4,625.78;1,347.16
Apr 4, 2026 1:00 PM;Apr 4, 2026 2:00 PM;50,898.64;55,795.78;4,897.14;-761.29
Apr 4, 2026 2:00 PM;Apr 4, 2026 3:00 PM;49,258.10;54,099.32;4,841.23;-1,265.91
Apr 4, 2026 3:00 PM;Apr 4, 2026 4:00 PM;48,314.07;52,947.23;4,633.17;1,826.49
Apr 4, 2026 4:00 PM;Apr 4, 2026 5:00 PM;47,394.34;50,303.41;2,909.07;7,478.56
Apr 4, 2026 5:00 PM;Apr 4, 2026 6:00 PM;47,139.89;47,801.05;661.16;16,606.03
Apr 4, 2026 6:00 PM;Apr 4, 2026 7:00 PM;47,358.57;47,361.98;3.41;27,104.44
Apr 4, 2026 7:00 PM;Apr 4, 2026 8:00 PM;47,251.06;47,252.31;1.24;33,652.57
Apr 4, 2026 8:00 PM;Apr 4, 2026 9:00 PM;47,261.60;47,264.12;2.52;32,733.68
Apr 4, 2026 9:00 PM;Apr 4, 2026 10:00 PM;46,634.76;46,639.59;4.83;27,152.24
Apr 4, 2026 10:00 PM;Apr 4, 2026 11:00 PM;45,899.21;45,903.63;4.43;20,348.45
Apr 4, 2026 11:00 PM;Apr 5, 2026 12:00 AM;44,140.06;44,318.04;177.98;13,688.04
Apr 5, 2026 12:00 AM;Apr 5, 2026 1:00 AM;42,250.35;42,813.50;563.15;7,419.55
Apr 5, 2026 1:00 AM;Apr 5, 2026 2:00 AM;40,549.51;41,386.57;837.05;5,165.58
Apr 5, 2026 2:00 AM;Apr 5, 2026 3:00 AM;39,738.96;41,104.92;1,365.96;4,248.83
Apr 5, 2026 3:00 AM;Apr 5, 2026 4:00 AM;39,321.40;41,158.76;1,837.36;3,517.31
Apr 5, 2026 4:00 AM;Apr 5, 2026 5:00 AM;39,578.02;41,630.01;2,051.99;2,883.83
Apr 5, 2026 5:00 AM;Apr 5, 2026 6:00 AM;40,486.76;42,680.16;2,193.40;2,821.39
Apr 5, 2026 6:00 AM;Apr 5, 2026 7:00 AM;41,033.97;43,008.44;1,974.47;1,173.38
Apr 5, 2026 7:00 AM;Apr 5, 2026 8:00 AM;43,412.80;45,403.68;1,990.88;767.16
Apr 5, 2026 8:00 AM;Apr 5, 2026 9:00 AM;46,491.52;48,825.81;2,334.29;-1,879.44
Apr 5, 2026 9:00 AM;Apr 5, 2026 10:00 AM;49,423.04;52,947.06;3,524.03;-3,469.29
Apr 5, 2026 10:00 AM;Apr 5, 2026 11:00 AM;50,687.20;55,290.41;4,603.21;806.12
Apr 5, 2026 11:00 AM;Apr 5, 2026 12:00 PM;51,206.88;56,207.80;5,000.92;2,152.82
Apr 5, 2026 12:00 PM;Apr 5, 2026 1:00 PM;48,244.06;53,544.93;5,300.87;1,917.14
Apr 5, 2026 1:00 PM;Apr 5, 2026 2:00 PM;45,533.90;50,723.82;5,189.91;3,123.36
Apr 5, 2026 2:00 PM;Apr 5, 2026 3:00 PM;43,102.81;48,314.35;5,211.54;3,382.55
Apr 5, 2026 3:00 PM;Apr 5, 2026 4:00 PM;42,119.11;47,606.29;5,487.18;4,467.93
Apr 5, 2026 4:00 PM;Apr 5, 2026 5:00 PM;42,746.08;47,316.89;4,570.81;5,265.52
Apr 5, 2026 5:00 PM;Apr 5, 2026 6:00 PM;44,606.45;47,358.39;2,751.94;2,153.87
Apr 5, 2026 6:00 PM;Apr 5, 2026 7:00 PM;47,538.81;49,065.29;1,526.48;5,442.44
Apr 5, 2026 7:00 PM;Apr 5, 2026 8:00 PM;47,296.68;48,406.51;1,109.84;6,227.03
Apr 5, 2026 8:00 PM;Apr 5, 2026 9:00 PM;46,958.26;47,545.75;587.49;8,732.14
Apr 5, 2026 9:00 PM;Apr 5, 2026 10:00 PM;46,415.10;47,119.42;704.32;8,718.14
Apr 5, 2026 10:00 PM;Apr 5, 2026 11:00 PM;45,046.23;45,678.39;632.15;7,737.04
Apr 5, 2026 11:00 PM;Apr 6, 2026 12:00 AM;43,007.76;43,788.24;780.48;6,630.20
Apr 6, 2026 12:00 AM;Apr 6, 2026 1:00 AM;40,733.70;41,769.25;1,035.54;4,102.50
Apr 6, 2026 1:00 AM;Apr 6, 2026 2:00 AM;39,615.01;41,478.63;1,863.62;3,781.84
Apr 6, 2026 2:00 AM;Apr 6, 2026 3:00 AM;38,731.31;40,673.53;1,942.21;4,065.28
Apr 6, 2026 3:00 AM;Apr 6, 2026 4:00 AM;38,612.85;40,071.82;1,458.98;4,038.17
Apr 6, 2026 4:00 AM;Apr 6, 2026 5:00 AM;39,530.28;40,925.80;1,395.52;6,513.26
Apr 6, 2026 5:00 AM;Apr 6, 2026 6:00 AM;40,205.92;40,989.49;783.57;7,717.90
Apr 6, 2026 6:00 AM;Apr 6, 2026 7:00 AM;40,524.76;41,069.74;544.98;8,331.69
Apr 6, 2026 7:00 AM;Apr 6, 2026 8:00 AM;41,956.17;42,405.18;449.00;8,775.75
Apr 6, 2026 8:00 AM;Apr 6, 2026 9:00 AM;44,547.95;45,325.91;777.95;7,614.98
Apr 6, 2026 9:00 AM;Apr 6, 2026 10:00 AM;48,084.10;50,296.13;2,212.03;5,074.63
Apr 6, 2026 10:00 AM;Apr 6, 2026 11:00 AM;48,304.96;52,768.71;4,463.75;-1,885.11
Apr 6, 2026 11:00 AM;Apr 6, 2026 12:00 PM;48,245.94;53,329.57;5,083.63;-1,522.36
Apr 6, 2026 12:00 PM;Apr 6, 2026 1:00 PM;45,474.06;50,934.34;5,460.28;-1,062.94
Apr 6, 2026 1:00 PM;Apr 6, 2026 2:00 PM;43,485.24;49,405.07;5,919.82;-287.02
Apr 6, 2026 2:00 PM;Apr 6, 2026 3:00 PM;41,197.25;47,237.18;6,039.93;-444.46
Apr 6, 2026 3:00 PM;Apr 6, 2026 4:00 PM;39,226.97;44,782.41;5,555.44;967.57
Apr 6, 2026 4:00 PM;Apr 6, 2026 5:00 PM;39,873.06;44,743.83;4,870.77;1,020.62
Apr 6, 2026 5:00 PM;Apr 6, 2026 6:00 PM;41,744.85;44,490.16;2,745.31;5,609.40
Apr 6, 2026 6:00 PM;Apr 6, 2026 7:00 PM;45,822.47;47,408.55;1,586.08;13,934.24
Apr 6, 2026 7:00 PM;Apr 6, 2026 8:00 PM;46,779.98;46,835.05;55.06;26,076.15
Apr 6, 2026 8:00 PM;Apr 6, 2026 9:00 PM;47,417.42;47,429.38;11.96;30,996.12
Apr 6, 2026 9:00 PM;Apr 6, 2026 10:00 PM;46,620.44;46,635.20;14.75;30,846.38
Apr 6, 2026 10:00 PM;Apr 6, 2026 11:00 PM;45,092.12;45,112.60;20.48;29,680.35
Apr 6, 2026 11:00 PM;Apr 7, 2026 12:00 AM;42,885.60;43,061.06;175.46;27,894.75
Apr 7, 2026 12:00 AM;Apr 7, 2026 1:00 AM;40,510.60;40,923.63;413.03;26,068.02
Apr 7, 2026 1:00 AM;Apr 7, 2026 2:00 AM;39,181.78;40,022.18;840.40;25,086.35
Apr 7, 2026 2:00 AM;Apr 7, 2026 3:00 AM;39,134.89;40,045.40;910.50;25,197.82
Apr 7, 2026 3:00 AM;Apr 7, 2026 4:00 AM;39,750.10;40,452.79;702.68;26,452.73
Apr 7, 2026 4:00 AM;Apr 7, 2026 5:00 AM;41,420.81;41,652.19;231.37;28,599.34
Apr 7, 2026 5:00 AM;Apr 7, 2026 6:00 AM;45,088.30;45,153.97;65.68;32,689.28
Apr 7, 2026 6:00 AM;Apr 7, 2026 7:00 AM;51,667.73;51,677.41;9.68;39,467.50
Apr 7, 2026 7:00 AM;Apr 7, 2026 8:00 AM;57,002.69;57,007.09;4.40;41,635.53
Apr 7, 2026 8:00 AM;Apr 7, 2026 9:00 AM;61,157.18;61,157.99;0.81;36,162.38
Apr 7, 2026 9:00 AM;Apr 7, 2026 10:00 AM;62,122.35;63,204.12;1,081.78;25,434.95
Apr 7, 2026 10:00 AM;Apr 7, 2026 11:00 AM;60,958.67;64,927.48;3,968.81;13,624.72
Apr 7, 2026 11:00 AM;Apr 7, 2026 12:00 PM;59,433.84;64,304.49;4,870.65;4,659.21
Apr 7, 2026 12:00 PM;Apr 7, 2026 1:00 PM;57,805.02;62,703.30;4,898.27;1,334.55
Apr 7, 2026 1:00 PM;Apr 7, 2026 2:00 PM;57,089.51;62,164.07;5,074.57;1,347.91
Apr 7, 2026 2:00 PM;Apr 7, 2026 3:00 PM;55,446.71;60,702.02;5,255.32;2,613.70
Apr 7, 2026 3:00 PM;Apr 7, 2026 4:00 PM;53,709.15;59,070.54;5,361.39;4,819.78
Apr 7, 2026 4:00 PM;Apr 7, 2026 5:00 PM;52,576.89;57,223.35;4,646.46;9,952.38
Apr 7, 2026 5:00 PM;Apr 7, 2026 6:00 PM;53,340.22;56,975.82;3,635.61;21,110.37
Apr 7, 2026 6:00 PM;Apr 7, 2026 7:00 PM;56,601.92;56,943.31;341.40;38,168.18
Apr 7, 2026 7:00 PM;Apr 7, 2026 8:00 PM;59,006.92;59,011.92;5.00;49,950.58
Apr 7, 2026 8:00 PM;Apr 7, 2026 9:00 PM;58,772.12;58,774.80;2.68;49,841.80
Apr 7, 2026 9:00 PM;Apr 7, 2026 10:00 PM;56,120.46;56,124.93;4.46;44,729.37
Apr 7, 2026 10:00 PM;Apr 7, 2026 11:00 PM;52,522.42;52,533.58;11.17;39,513.47
Apr 7, 2026 11:00 PM;Apr 8, 2026 12:00 AM;49,288.88;49,349.85;60.97;35,395.56
Apr 8, 2026 12:00 AM;Apr 8, 2026 1:00 AM;46,771.10;47,064.19;293.10;32,260.94
Apr 8, 2026 1:00 AM;Apr 8, 2026 2:00 AM;44,986.10;45,500.93;514.82;30,216.16
Apr 8, 2026 2:00 AM;Apr 8, 2026 3:00 AM;44,212.27;44,499.93;287.66;30,161.37
Apr 8, 2026 3:00 AM;Apr 8, 2026 4:00 AM;44,563.75;44,761.93;198.18;31,294.35
Apr 8, 2026 4:00 AM;Apr 8, 2026 5:00 AM;46,501.72;46,687.13;185.41;34,059.94
Apr 8, 2026 5:00 AM;Apr 8, 2026 6:00 AM;50,212.39;50,305.93;93.54;39,097.67
Apr 8, 2026 6:00 AM;Apr 8, 2026 7:00 AM;56,448.40;56,451.69;3.29;46,575.48
Apr 8, 2026 7:00 AM;Apr 8, 2026 8:00 AM;60,885.85;60,886.96;1.11;47,195.54
Apr 8, 2026 8:00 AM;Apr 8, 2026 9:00 AM;63,425.53;63,540.65;115.12;39,054.19
Apr 8, 2026 9:00 AM;Apr 8, 2026 10:00 AM;62,896.08;63,964.72;1,068.63;26,364.91
Apr 8, 2026 10:00 AM;Apr 8, 2026 11:00 AM;61,739.27;65,418.89;3,679.62;14,500.35
Apr 8, 2026 11:00 AM;Apr 8, 2026 12:00 PM;60,502.38;65,184.76;4,682.38;6,045.05
Apr 8, 2026 12:00 PM;Apr 8, 2026 1:00 PM;58,616.51;63,430.13;4,813.62;2,160.82
Apr 8, 2026 1:00 PM;Apr 8, 2026 2:00 PM;57,591.76;62,702.86;5,111.10;1,565.12
Apr 8, 2026 2:00 PM;Apr 8, 2026 3:00 PM;55,410.10;60,396.76;4,986.66;500.62
Apr 8, 2026 3:00 PM;Apr 8, 2026 4:00 PM;53,729.16;58,885.76;5,156.60;1,810.41
Apr 8, 2026 4:00 PM;Apr 8, 2026 5:00 PM;53,166.96;57,778.36;4,611.40;7,766.70
Apr 8, 2026 5:00 PM;Apr 8, 2026 6:00 PM;54,192.64;56,336.65;2,144.01;19,964.30
Apr 8, 2026 6:00 PM;Apr 8, 2026 7:00 PM;57,128.43;57,165.79;37.36;35,282.02
Apr 8, 2026 7:00 PM;Apr 8, 2026 8:00 PM;58,574.50;58,577.57;3.07;44,294.74
Apr 8, 2026 8:00 PM;Apr 8, 2026 9:00 PM;58,813.55;58,818.09;4.54;42,447.53
Apr 8, 2026 9:00 PM;Apr 8, 2026 10:00 PM;56,306.20;56,311.92;5.72;35,752.50
Apr 8, 2026 10:00 PM;Apr 8, 2026 11:00 PM;53,332.01;53,345.95;13.94;31,085.17
Apr 8, 2026 11:00 PM;Apr 9, 2026 12:00 AM;49,948.21;49,981.45;33.25;26,753.54
Apr 9, 2026 12:00 AM;Apr 9, 2026 1:00 AM;47,643.48;47,724.72;81.24;24,448.92
Apr 9, 2026 1:00 AM;Apr 9, 2026 2:00 AM;46,070.85;46,294.71;223.87;23,359.77
Apr 9, 2026 2:00 AM;Apr 9, 2026 3:00 AM;45,025.37;45,346.76;321.39;22,862.34
Apr 9, 2026 3:00 AM;Apr 9, 2026 4:00 AM;45,481.26;45,776.18;294.93;24,346.46
Apr 9, 2026 4:00 AM;Apr 9, 2026 5:00 AM;47,015.48;47,166.19;150.70;26,493.60
Apr 9, 2026 5:00 AM;Apr 9, 2026 6:00 AM;50,573.93;50,591.53;17.60;30,265.95
Apr 9, 2026 6:00 AM;Apr 9, 2026 7:00 AM;56,245.34;56,253.23;7.89;35,980.16
Apr 9, 2026 7:00 AM;Apr 9, 2026 8:00 AM;60,658.11;60,663.54;5.43;37,567.70
Apr 9, 2026 8:00 AM;Apr 9, 2026 9:00 AM;63,244.89;63,343.47;98.58;32,849.51
Apr 9, 2026 9:00 AM;Apr 9, 2026 10:00 AM;63,422.76;64,913.59;1,490.83;22,029.24
Apr 9, 2026 10:00 AM;Apr 9, 2026 11:00 AM;62,802.44;67,349.08;4,546.64;10,765.37
Apr 9, 2026 11:00 AM;Apr 9, 2026 12:00 PM;61,287.68;66,639.66;5,351.98;3,578.98
Apr 9, 2026 12:00 PM;Apr 9, 2026 1:00 PM;60,065.81;65,551.88;5,486.07;24.06
Apr 9, 2026 1:00 PM;Apr 9, 2026 2:00 PM;58,540.18;64,165.98;5,625.80;-562.52
Apr 9, 2026 2:00 PM;Apr 9, 2026 3:00 PM;56,010.43;61,466.98;5,456.56;-410.78
Apr 9, 2026 3:00 PM;Apr 9, 2026 4:00 PM;55,277.83;60,555.25;5,277.41;1,762.26
Apr 9, 2026 4:00 PM;Apr 9, 2026 5:00 PM;54,992.36;59,913.28;4,920.92;7,749.71
Apr 9, 2026 5:00 PM;Apr 9, 2026 6:00 PM;55,413.29;57,013.43;1,600.14;16,986.20
Apr 9, 2026 6:00 PM;Apr 9, 2026 7:00 PM;57,693.14;57,701.83;8.68;30,501.87
Apr 9, 2026 7:00 PM;Apr 9, 2026 8:00 PM;59,072.67;59,076.89;4.22;38,048.55
Apr 9, 2026 8:00 PM;Apr 9, 2026 9:00 PM;59,109.82;59,116.38;6.56;36,802.38
Apr 9, 2026 9:00 PM;Apr 9, 2026 10:00 PM;57,040.14;57,069.44;29.30;32,315.65
Apr 9, 2026 10:00 PM;Apr 9, 2026 11:00 PM;54,137.70;54,456.63;318.93;27,680.90
Apr 9, 2026 11:00 PM;Apr 10, 2026 12:00 AM;51,016.44;52,361.55;1,345.11;24,106.71
Apr 10, 2026 12:00 AM;Apr 10, 2026 1:00 AM;48,302.08;52,134.23;3,832.15;19,823.68
Apr 10, 2026 1:00 AM;Apr 10, 2026 2:00 AM;46,123.87;50,656.62;4,532.75;16,924.60
Apr 10, 2026 2:00 AM;Apr 10, 2026 3:00 AM;45,161.81;50,465.02;5,303.22;16,051.03
Apr 10, 2026 3:00 AM;Apr 10, 2026 4:00 AM;45,812.74;51,055.59;5,242.85;16,168.42
Apr 10, 2026 4:00 AM;Apr 10, 2026 5:00 AM;47,307.43;51,660.05;4,352.62;17,740.28
Apr 10, 2026 5:00 AM;Apr 10, 2026 6:00 AM;50,036.35;52,463.93;2,427.58;20,455.77
Apr 10, 2026 6:00 AM;Apr 10, 2026 7:00 AM;56,044.88;56,762.22;717.35;27,000.51
Apr 10, 2026 7:00 AM;Apr 10, 2026 8:00 AM;59,982.34;60,074.14;91.80;31,172.76
Apr 10, 2026 8:00 AM;Apr 10, 2026 9:00 AM;62,361.43;62,382.13;20.70;35,123.43
Apr 10, 2026 9:00 AM;Apr 10, 2026 10:00 AM;63,987.13;63,997.73;10.60;36,065.12
Apr 10, 2026 10:00 AM;Apr 10, 2026 11:00 AM;64,782.60;64,787.97;5.36;35,984.99
Apr 10, 2026 11:00 AM;Apr 10, 2026 12:00 PM;63,662.70;63,792.30;129.60;34,832.81
Apr 10, 2026 12:00 PM;Apr 10, 2026 1:00 PM;61,393.52;61,992.73;599.21;31,435.29
Apr 10, 2026 1:00 PM;Apr 10, 2026 2:00 PM;59,410.21;60,709.02;1,298.81;27,103.55
Apr 10, 2026 2:00 PM;Apr 10, 2026 3:00 PM;57,272.33;59,350.53;2,078.20;23,548.78
Apr 10, 2026 3:00 PM;Apr 10, 2026 4:00 PM;55,266.21;57,056.13;1,789.92;22,594.71
Apr 10, 2026 4:00 PM;Apr 10, 2026 5:00 PM;55,047.89;55,293.75;245.86;27,306.28
Apr 10, 2026 5:00 PM;Apr 10, 2026 6:00 PM;55,211.85;55,237.74;25.89;35,780.04
Apr 10, 2026 6:00 PM;Apr 10, 2026 7:00 PM;56,580.82;56,586.10;5.29;45,716.52
Apr 10, 2026 7:00 PM;Apr 10, 2026 8:00 PM;56,887.41;56,891.64;4.23;52,225.89
Apr 10, 2026 8:00 PM;Apr 10, 2026 9:00 PM;56,113.95;56,118.15;4.20;52,928.27
Apr 10, 2026 9:00 PM;Apr 10, 2026 10:00 PM;53,619.14;53,623.61;4.47;50,884.37
Apr 10, 2026 10:00 PM;Apr 10, 2026 11:00 PM;50,922.90;50,927.62;4.71;47,791.91
Apr 10, 2026 11:00 PM;Apr 11, 2026 12:00 AM;47,900.60;47,916.18;15.58;43,695.31
Apr 11, 2026 12:00 AM;Apr 11, 2026 1:00 AM;45,342.27;45,360.26;17.99;39,497.92
Apr 11, 2026 1:00 AM;Apr 11, 2026 2:00 AM;43,410.73;43,439.65;28.92;35,055.28
Apr 11, 2026 2:00 AM;Apr 11, 2026 3:00 AM;43,120.20;43,177.53;57.33;32,273.98
Apr 11, 2026 3:00 AM;Apr 11, 2026 4:00 AM;43,003.19;43,060.36;57.18;30,406.62
Apr 11, 2026 4:00 AM;Apr 11, 2026 5:00 AM;43,196.55;43,252.38;55.84;28,915.28
Apr 11, 2026 5:00 AM;Apr 11, 2026 6:00 AM;43,024.81;43,085.16;60.34;27,221.29
Apr 11, 2026 6:00 AM;Apr 11, 2026 7:00 AM;44,712.01;44,840.14;128.12;26,569.78
Apr 11, 2026 7:00 AM;Apr 11, 2026 8:00 AM;46,931.24;47,010.07;78.83;23,465.42
Apr 11, 2026 8:00 AM;Apr 11, 2026 9:00 AM;49,911.19;50,946.32;1,035.13;17,705.21
Apr 11, 2026 9:00 AM;Apr 11, 2026 10:00 AM;51,721.40;54,256.21;2,534.81;8,887.16
Apr 11, 2026 10:00 AM;Apr 11, 2026 11:00 AM;53,601.77;58,285.81;4,684.04;622.70
Apr 11, 2026 11:00 AM;Apr 11, 2026 12:00 PM;52,255.13;57,769.17;5,514.04;-5,681.87
Apr 11, 2026 12:00 PM;Apr 11, 2026 1:00 PM;49,533.00;55,121.76;5,588.76;-9,664.36
Apr 11, 2026 1:00 PM;Apr 11, 2026 2:00 PM;48,293.99;53,960.76;5,666.78;-8,754.40
Apr 11, 2026 2:00 PM;Apr 11, 2026 3:00 PM;46,648.01;52,271.00;5,622.99;-9,541.77
Apr 11, 2026 3:00 PM;Apr 11, 2026 4:00 PM;46,011.12;51,554.96;5,543.83;-9,127.06
Apr 11, 2026 4:00 PM;Apr 11, 2026 5:00 PM;47,059.31;52,592.09;5,532.78;-5,628.40
Apr 11, 2026 5:00 PM;Apr 11, 2026 6:00 PM;48,600.21;53,051.95;4,451.74;2,507.75
Apr 11, 2026 6:00 PM;Apr 11, 2026 7:00 PM;50,414.24;51,276.05;861.81;14,330.13
Apr 11, 2026 7:00 PM;Apr 11, 2026 8:00 PM;51,448.90;51,455.37;6.47;21,044.71
Apr 11, 2026 8:00 PM;Apr 11, 2026 9:00 PM;50,818.85;51,110.04;291.19;17,935.23
Apr 11, 2026 9:00 PM;Apr 11, 2026 10:00 PM;48,388.23;48,977.59;589.36;13,893.07
Apr 11, 2026 10:00 PM;Apr 11, 2026 11:00 PM;46,601.00;46,866.57;265.57;13,922.18
Apr 11, 2026 11:00 PM;Apr 12, 2026 12:00 AM;43,662.58;43,928.93;266.35;14,952.82
Apr 12, 2026 12:00 AM;Apr 12, 2026 1:00 AM;41,742.25;42,212.27;470.02;16,074.10
Apr 12, 2026 1:00 AM;Apr 12, 2026 2:00 AM;39,055.27;39,308.91;253.64;17,195.26
Apr 12, 2026 2:00 AM;Apr 12, 2026 3:00 AM;38,024.36;38,151.72;127.36;17,586.95
Apr 12, 2026 3:00 AM;Apr 12, 2026 4:00 AM;37,449.26;37,626.67;177.40;18,060.94
Apr 12, 2026 4:00 AM;Apr 12, 2026 5:00 AM;37,244.20;37,396.69;152.49;18,698.08
Apr 12, 2026 5:00 AM;Apr 12, 2026 6:00 AM;37,208.30;37,366.29;158.00;19,712.53
Apr 12, 2026 6:00 AM;Apr 12, 2026 7:00 AM;38,078.74;38,103.96;25.22;22,054.07
Apr 12, 2026 7:00 AM;Apr 12, 2026 8:00 AM;39,688.77;39,838.32;149.55;23,549.63
Apr 12, 2026 8:00 AM;Apr 12, 2026 9:00 AM;43,202.27;44,206.87;1,004.59;25,333.51
Apr 12, 2026 9:00 AM;Apr 12, 2026 10:00 AM;46,354.21;48,064.57;1,710.36;25,861.90
Apr 12, 2026 10:00 AM;Apr 12, 2026 11:00 AM;48,963.97;52,806.47;3,842.50;24,837.15
Apr 12, 2026 11:00 AM;Apr 12, 2026 12:00 PM;50,481.29;55,190.07;4,708.79;24,244.48
Apr 12, 2026 12:00 PM;Apr 12, 2026 1:00 PM;50,097.70;54,777.65;4,679.95;22,460.08
Apr 12, 2026 1:00 PM;Apr 12, 2026 2:00 PM;48,203.04;53,474.02;5,270.98;20,382.75
Apr 12, 2026 2:00 PM;Apr 12, 2026 3:00 PM;47,324.95;52,608.03;5,283.08;21,684.95
Apr 12, 2026 3:00 PM;Apr 12, 2026 4:00 PM;45,643.34;50,033.16;4,389.82;25,391.36
Apr 12, 2026 4:00 PM;Apr 12, 2026 5:00 PM;45,967.55;49,133.83;3,166.28;30,727.79
Apr 12, 2026 5:00 PM;Apr 12, 2026 6:00 PM;47,325.73;47,724.69;398.97;37,333.15
Apr 12, 2026 6:00 PM;Apr 12, 2026 7:00 PM;49,571.76;49,595.54;23.78;44,079.41
Apr 12, 2026 7:00 PM;Apr 12, 2026 8:00 PM;49,507.56;49,520.66;13.10;46,881.11
Apr 12, 2026 8:00 PM;Apr 12, 2026 9:00 PM;49,412.94;49,419.62;6.69;47,029.31
Apr 12, 2026 9:00 PM;Apr 12, 2026 10:00 PM;48,478.20;48,488.92;10.73;45,249.38
Apr 12, 2026 10:00 PM;Apr 12, 2026 11:00 PM;47,856.94;47,866.91;9.97;43,948.82
Apr 12, 2026 11:00 PM;Apr 13, 2026 12:00 AM;45,370.67;45,387.46;16.79;41,117.69
Apr 13, 2026 12:00 AM;Apr 13, 2026 1:00 AM;43,795.19;43,823.69;28.50;39,130.80
Apr 13, 2026 1:00 AM;Apr 13, 2026 2:00 AM;42,657.80;42,788.01;130.20;37,657.20
Apr 13, 2026 2:00 AM;Apr 13, 2026 3:00 AM;42,225.27;42,378.45;153.18;36,773.93
Apr 13, 2026 3:00 AM;Apr 13, 2026 4:00 AM;42,638.69;42,786.50;147.81;37,148.91
Apr 13, 2026 4:00 AM;Apr 13, 2026 5:00 AM;43,759.49;43,911.15;151.67;38,040.29
Apr 13, 2026 5:00 AM;Apr 13, 2026 6:00 AM;47,924.00;48,073.35;149.35;41,429.88
